id,loan_amount,term,int_rate,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,total_payment,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type
38606103,8000,36.0,11.99,B,B5,10+ years,RENT,57500.0,Source Verified,Jan-21,Current,n,debt_consolidation,21.14,0,May-85,1,17,26,5644.38,3182.83,827.21,0.0,0.0,0.0,Jan-22,265.68,Jan-22,0.0,1,INDIVIDUAL
38605933,1500,36.0,15.59,D,D1,10+ years,RENT,90000.0,Not Verified,Jan-21,Current,n,other,10.28,0,Jul-91,1,9,27,535.72,1127.98,163.7,0.0,0.0,0.0,Jan-22,52.44,Jan-22,0.0,1,INDIVIDUAL
38605861,1500,36.0,12.99,C,C2,< 1 year,MORTGAGE,85000.0,Not Verified,Jan-21,Fully Paid,n,other,13.4,0,Sep-93,1,16,36,0.0,1522.04,22.04,0.0,0.0,0.0,Feb-21,1523.12,Feb-21,0.0,1,INDIVIDUAL
38605728,8000,36.0,8.19,A,A5,1 year,MORTGAGE,45000.0,Source Verified,Jan-21,Current,n,home_improvement,1.92,0,May-96,0,4,20,5547.7,3013.16,560.86,0.0,0.0,0.0,Jan-22,251.4,Jan-22,0.0,1,INDIVIDUAL
38605702,9600,36.0,13.507328482328484,C,C3,10+ years,RENT,37000.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,15.22,0,Aug-02,0,10,13,0.0,10279.93,679.93,0.0,0.0,0.0,Jul-21,8651.18,Jul-21,0.0,1,INDIVIDUAL
38605667,7650,36.0,13.507328482328484,E,E1,3 years,RENT,50000.0,Source Verified,Jan-21,Charged Off,n,debt_consolidation,17.83,0,Sep-06,2,16,22,0.0,1664.02,663.31,0.0,0.0,0.0,Jul-21,278.65,Jan-22,0.0,1,INDIVIDUAL
38605655,7500,36.0,12.39,C,C1,4 years,MORTGAGE,38500.0,Not Verified,Jan-21,Current,n,credit_card,28.48,0,Feb-03,0,11,26,5301.03,3000.96,801.99,0.0,0.0,0.0,Jan-22,250.51,Jan-22,0.0,1,INDIVIDUAL
38605651,10000,36.0,12.99,C,C2,1 year,MORTGAGE,110000.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,9.28,0,Nov-97,1,9,27,0.0,11060.51,1060.51,0.0,0.0,0.0,Jan-22,6869.03,Jan-22,0.0,1,INDIVIDUAL
38605296,4000,36.0,6.99,A,A3,8 years,RENT,35000.0,Not Verified,Jan-21,Current,n,credit_card,25.26,0,Jun-11,2,8,8,2758.32,1480.45,238.77,0.0,0.0,0.0,Jan-22,123.5,Jan-22,0.0,1,INDIVIDUAL
38605263,2000,36.0,11.44,B,B4,,RENT,36000.0,Verified,Jan-21,Current,n,car,14.06,0,Nov-85,2,12,15,1407.58,788.26,195.84,0.0,0.0,0.0,Jan-22,65.9,Jan-22,0.0,1,INDIVIDUAL
38604932,3050,36.0,6.49,A,A2,< 1 year,MORTGAGE,52000.0,Not Verified,Jan-21,Current,n,debt_consolidation,8.08,0,Jan-97,0,16,30,2098.33,1119.44,167.77,0.0,0.0,0.0,Jan-22,93.47,Jan-22,0.0,1,INDIVIDUAL
38604914,7500,36.0,7.49,A,A4,1 year,RENT,45000.0,Not Verified,Jan-21,Current,n,debt_consolidation,5.55,0,Jan-08,1,11,23,3742.08,4143.0,385.08,0.0,0.0,0.0,Jan-22,233.27,Jan-22,0.0,1,INDIVIDUAL
38604858,3600,36.0,12.39,C,C1,9 years,RENT,45000.0,Not Verified,Jan-21,Fully Paid,n,other,20.64,0,Sep-05,1,18,27,0.0,3756.17,156.17,0.0,0.0,0.0,Jun-21,1351.81,Jan-22,0.0,1,INDIVIDUAL
38604513,6500,36.0,6.49,A,A2,10+ years,MORTGAGE,55000.0,Not Verified,Jan-21,Current,n,credit_card,26.27,0,Nov-94,0,21,38,4471.95,2385.59,357.54,0.0,0.0,0.0,Jan-22,199.19,Jan-22,0.0,1,INDIVIDUAL
38604331,4075,36.0,14.31,C,C4,10+ years,RENT,27000.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,22.58,0,Oct-94,2,13,31,0.0,4417.92,342.92,0.0,0.0,0.0,Aug-21,3585.06,Dec-21,0.0,1,INDIVIDUAL
38595935,6300,36.0,13.66,C,C3,3 years,RENT,40000.0,Source Verified,Jan-21,Current,n,debt_consolidation,19.14,0,Jun-99,0,9,15,4477.81,2566.7,744.51,0.0,0.0,0.0,Jan-22,214.29,Jan-22,0.0,1,INDIVIDUAL
38595892,5950,36.0,18.54,E,E1,< 1 year,MORTGAGE,54000.0,Source Verified,Jan-21,Current,n,debt_consolidation,7.38,0,Dec-06,1,9,13,4466.05,2416.05,932.1,0.0,0.0,0.0,Dec-21,216.73,Jan-22,0.0,1,INDIVIDUAL
38595762,4200,36.0,12.99,C,C2,10+ years,RENT,40000.0,Not Verified,Jan-21,Late (16-30 days),n,debt_consolidation,27.27,0,Dec-05,0,5,12,3084.54,1553.47,438.01,0.0,0.0,0.0,Dec-21,141.5,Jan-22,0.0,1,INDIVIDUAL
38595672,7000,36.0,11.99,B,B5,10+ years,OWN,24000.0,Verified,Jan-21,Fully Paid,n,home_improvement,1.25,0,Aug-04,1,4,14,0.0,7674.36,674.36,0.0,0.0,0.0,Dec-21,5354.32,Dec-21,0.0,1,INDIVIDUAL
38595596,4350,36.0,13.507328482328484,C,C2,10+ years,RENT,37000.0,Not Verified,Jan-21,Current,n,debt_consolidation,21.18,0,Jan-99,1,8,18,3082.78,1750.75,483.53,0.0,0.0,0.0,Jan-22,146.55,Jan-22,0.0,1,INDIVIDUAL
38595487,6000,36.0,6.99,A,A3,10+ years,MORTGAGE,90000.0,Verified,Jan-21,Current,n,debt_consolidation,15.41,0,Jun-57,0,10,16,4137.6,2218.22,355.82,0.0,0.0,0.0,Jan-22,185.24,Jan-22,0.0,1,INDIVIDUAL
38595401,5325,36.0,14.99,C,C5,1 year,MORTGAGE,50000.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,12.77,0,Dec-03,2,7,14,0.0,5735.45,410.45,0.0,0.0,0.0,Jul-21,4817.03,Nov-21,0.0,1,INDIVIDUAL
38595395,8200,36.0,17.86,D,D5,,MORTGAGE,31560.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,21.22,0,Oct-02,0,3,5,0.0,9044.2,844.2,0.0,0.0,0.0,Aug-21,7285.19,Sep-21,0.0,1,INDIVIDUAL
38595333,6000,36.0,12.99,C,C2,10+ years,MORTGAGE,74000.0,Source Verified,Jan-21,Current,n,credit_card,21.67,0,Jun-02,0,9,14,4252.08,2421.35,673.43,0.0,0.0,0.0,Jan-22,202.14,Jan-22,0.0,1,INDIVIDUAL
38595234,3375,36.0,14.31,C,C4,,RENT,8580.0,Verified,Jan-21,Fully Paid,n,debt_consolidation,27.55,0,Nov-83,0,11,33,0.0,3637.64,262.64,0.0,0.0,0.0,Nov-21,557.87,Jan-22,0.0,1,INDIVIDUAL
38595056,5000,36.0,12.39,C,C1,9 years,MORTGAGE,70000.0,Source Verified,Jan-21,Current,n,debt_consolidation,15.41,0,May-03,0,12,29,3533.98,2000.68,534.66,0.0,0.0,0.0,Jan-22,167.01,Jan-22,0.0,1,INDIVIDUAL
38595014,8200,36.0,6.49,A,A2,8 years,MORTGAGE,45000.0,Not Verified,Jan-21,Current,n,debt_consolidation,21.71,0,Jul-04,0,10,19,5641.48,3012.52,454.0,0.0,0.0,0.0,Jan-22,251.29,Jan-22,0.0,1,INDIVIDUAL
38594890,2400,36.0,13.507328482328484,B,B2,3 years,RENT,40000.0,Not Verified,Jan-21,Current,n,moving,15.93,0,Feb-00,0,22,25,1674.29,919.91,194.2,0.0,0.0,0.0,Jan-22,76.87,Jan-22,0.0,1,INDIVIDUAL
38594765,12000,36.0,11.44,B,B4,10+ years,MORTGAGE,93000.0,Not Verified,Jan-21,Charged Off,n,other,12.49,0,May-02,1,11,37,0.0,2759.96,736.02,0.0,0.0,0.0,Aug-21,395.37,Jan-22,0.0,1,INDIVIDUAL
38594469,7000,36.0,9.49,B,B2,2 years,RENT,57000.0,Verified,Jan-21,Fully Paid,n,debt_consolidation,4.63,0,Aug-05,0,5,12,0.0,7509.09,509.09,0.0,0.0,0.0,Dec-21,4292.27,Dec-21,0.0,1,INDIVIDUAL
38594343,2500,36.0,15.59,D,D1,< 1 year,RENT,29000.0,Not Verified,Jan-21,Current,n,credit_card,29.35,0,Mar-02,0,5,23,1791.89,1049.33,341.22,0.0,0.0,0.0,Jan-22,87.39,Jan-22,0.0,1,INDIVIDUAL
38594245,6000,36.0,8.19,A,A5,10+ years,MORTGAGE,25000.0,Source Verified,Jan-21,Current,n,debt_consolidation,11.52,0,Jul-99,2,13,33,4160.78,2257.14,417.92,0.0,0.0,0.0,Jan-22,188.55,Jan-22,0.0,1,INDIVIDUAL
38586341,2700,36.0,15.99,D,D2,< 1 year,RENT,30000.0,Not Verified,Jan-21,Current,n,medical,13.44,0,Jun-97,0,10,11,1938.48,1136.64,375.12,0.0,0.0,0.0,Jan-22,94.92,Jan-22,0.0,1,INDIVIDUAL
38586293,3100,36.0,11.99,B,B5,3 years,RENT,22000.0,Verified,Jan-21,Current,n,car,19.37,0,Aug-00,0,5,5,2187.21,1231.27,318.48,0.0,0.0,0.0,Jan-22,102.95,Jan-22,0.0,1,INDIVIDUAL
38586201,2000,36.0,13.66,C,C3,,RENT,17520.0,Verified,Jan-21,Current,n,debt_consolidation,8.7,0,Dec-05,1,4,6,1421.51,814.84,236.35,0.0,0.0,0.0,Jan-22,68.03,Jan-22,0.0,1,INDIVIDUAL
38586141,5000,36.0,13.507328482328484,B,B2,10+ years,MORTGAGE,60000.0,Not Verified,Jan-21,Current,n,debt_consolidation,14.4,0,Jun-99,0,9,20,3488.06,1919.16,407.22,0.0,0.0,0.0,Jan-22,160.15,Jan-22,0.0,1,INDIVIDUAL
38586132,6250,36.0,11.99,B,B5,4 years,MORTGAGE,70500.0,Not Verified,Jan-21,Fully Paid,n,car,25.75,0,Apr-10,0,14,20,0.0,6442.37,192.37,0.0,0.0,0.0,Apr-21,6031.41,Jan-22,0.0,1,INDIVIDUAL
38586018,6500,36.0,8.19,A,A5,8 years,RENT,27500.0,Verified,Jan-21,Fully Paid,n,other,10.52,0,Sep-07,0,6,8,0.0,6832.77,332.77,0.0,0.0,0.0,Sep-21,5405.91,Dec-21,0.0,1,INDIVIDUAL
38585954,2500,36.0,14.31,C,C4,8 years,RENT,70000.0,Source Verified,Jan-21,Current,n,medical,20.4,0,Mar-88,1,10,22,1781.9,1027.97,309.87,0.0,0.0,0.0,Jan-22,85.83,Jan-22,0.0,1,INDIVIDUAL
38585722,5000,36.0,12.39,C,C1,8 years,RENT,30000.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,27.92,0,Jul-83,1,9,11,0.0,5201.09,201.09,0.0,0.0,0.0,May-21,4503.49,Jan-22,0.0,1,INDIVIDUAL
38585696,6400,36.0,10.49,B,B3,10+ years,MORTGAGE,73000.0,Not Verified,Jan-21,Current,n,debt_consolidation,11.16,0,Jan-01,0,10,16,4485.15,2492.15,577.3,0.0,0.0,0.0,Jan-22,207.99,Jan-22,0.0,1,INDIVIDUAL
38585595,8050,36.0,17.14,D,D4,4 years,RENT,52000.0,Source Verified,Jan-21,Current,n,debt_consolidation,17.66,0,Sep-05,0,8,13,5646.78,3584.67,1181.45,0.0,0.0,0.0,Jan-22,300.0,Jan-22,0.0,1,INDIVIDUAL
38585406,5000,36.0,16.49,D,D3,10+ years,MORTGAGE,41056.0,Verified,Jan-21,Charged Off,n,debt_consolidation,19.37,0,Oct-07,1,7,14,0.0,679.88,237.71,0.0,0.0,0.0,May-21,153.46,Dec-21,0.0,1,INDIVIDUAL
38585393,8000,36.0,6.03,A,A1,4 years,MORTGAGE,123000.0,Not Verified,Jan-21,Current,n,home_improvement,16.24,0,Aug-88,0,10,18,5491.96,2919.2,411.16,0.0,0.0,0.0,Jan-22,243.49,Jan-22,0.0,1,INDIVIDUAL
38585281,8000,36.0,8.67,B,B1,10+ years,OWN,50000.0,Not Verified,Jan-21,Current,n,debt_consolidation,10.92,0,Oct-02,0,8,21,5559.99,3030.45,590.44,0.0,0.0,0.0,Jan-22,253.18,Jan-22,0.0,1,INDIVIDUAL
38585243,7500,36.0,6.49,A,A2,10+ years,MORTGAGE,125000.0,Source Verified,Jan-21,Current,n,debt_consolidation,27.54,0,Apr-89,0,12,32,5159.87,2755.38,415.25,0.0,0.0,0.0,Jan-22,229.84,Jan-22,0.0,1,INDIVIDUAL
38585198,7000,36.0,8.67,B,B1,2 years,RENT,66625.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,11.65,0,Jun-07,2,6,13,0.0,7180.31,180.31,0.0,0.0,0.0,Apr-21,6743.99,Apr-21,0.0,1,INDIVIDUAL
38585017,1000,36.0,13.507328482328484,B,B1,10+ years,RENT,25000.0,Not Verified,Jan-21,Current,n,other,17.71,0,Jul-02,0,13,20,694.97,378.84,73.81,0.0,0.0,0.0,Jan-22,31.65,Jan-22,0.0,1,INDIVIDUAL
38584817,25000,36.0,8.67,B,B1,,RENT,118000.0,Verified,Jan-21,Charged Off,n,debt_consolidation,17.62,0,Dec-85,0,5,30,0.0,1017.9,346.79,0.0,0.0,0.0,Mar-21,514.97,Feb-21,0.0,1,INDIVIDUAL
38584794,9000,36.0,8.67,B,B1,3 years,MORTGAGE,83000.0,Not Verified,Jan-21,Current,n,credit_card,15.89,0,Nov-98,1,12,33,3255.09,6409.17,664.26,0.0,0.0,0.0,Jan-22,3284.82,Jan-22,0.0,1,INDIVIDUAL
38584717,7200,36.0,13.507328482328484,C,C5,10+ years,OWN,30000.0,Not Verified,Jan-21,Current,n,debt_consolidation,10.6,0,Mar-06,1,8,14,5147.32,2982.73,930.05,0.0,0.0,0.0,Jan-22,249.56,Jan-22,0.0,1,INDIVIDUAL
38584706,8000,36.0,8.67,B,B1,3 years,OWN,40000.0,Source Verified,Jan-21,Current,n,credit_card,31.62,0,Feb-04,0,5,14,5559.99,3030.45,590.44,0.0,0.0,0.0,Jan-22,253.18,Jan-22,0.0,1,INDIVIDUAL
38584674,5000,36.0,8.19,A,A5,10+ years,MORTGAGE,38000.0,Not Verified,Jan-21,Late (16-30 days),n,debt_consolidation,16.52,0,Aug-98,1,9,22,3599.81,1726.15,325.96,0.0,0.0,0.0,Dec-21,157.13,Jan-22,0.0,1,INDIVIDUAL
38584661,1500,36.0,9.49,B,B2,,RENT,17650.0,Verified,Jan-21,Current,n,debt_consolidation,6.8,0,Jun-83,0,10,20,1046.36,575.02,121.38,0.0,0.0,0.0,Jan-22,48.05,Jan-22,0.0,1,INDIVIDUAL
38584478,8000,36.0,13.507328482328484,C,C5,,OWN,29520.0,Verified,Jan-21,Current,n,debt_consolidation,33.94,0,Apr-78,0,9,21,5719.24,3320.82,1040.06,0.0,0.0,0.0,Jan-22,277.29,Nov-21,0.0,1,INDIVIDUAL
38584320,4000,36.0,10.49,B,B3,4 years,RENT,14000.0,Not Verified,Jan-21,Current,n,debt_consolidation,18.21,0,Feb-11,0,10,10,1821.59,2457.41,279.0,0.0,0.0,0.0,Jan-22,130.0,Jan-22,0.0,1,INDIVIDUAL
38584194,7975,36.0,19.24,E,E2,2 years,MORTGAGE,19000.0,Verified,Jan-21,Current,n,debt_consolidation,30.89,0,Aug-02,1,12,22,5806.35,3550.79,1382.14,0.0,0.0,0.0,Jan-22,341.43,Jan-22,0.0,1,INDIVIDUAL
38575959,4000,36.0,8.19,A,A5,2 years,RENT,39000.0,Source Verified,Jan-21,Current,n,debt_consolidation,14.71,0,Oct-00,0,11,34,2773.85,1506.58,280.43,0.0,0.0,0.0,Jan-22,125.7,Jan-22,0.0,1,INDIVIDUAL
38575893,5000,36.0,11.99,B,B5,4 years,RENT,65000.0,Not Verified,Jan-21,Current,n,credit_card,11.6,0,Nov-05,0,9,18,3527.74,1989.27,517.01,0.0,0.0,0.0,Jan-22,166.05,Jan-22,0.0,1,INDIVIDUAL
38575871,4750,36.0,19.99,E,E3,9 years,MORTGAGE,66000.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,12.02,0,Dec-04,1,6,18,0.0,5036.56,286.56,0.0,0.0,0.0,Apr-21,4688.82,Oct-21,0.0,1,INDIVIDUAL
38575819,8000,36.0,11.99,B,B5,2 years,MORTGAGE,35500.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,29.56,0,Aug-02,0,7,12,0.0,8799.93,799.93,0.0,0.0,0.0,Dec-21,6148.46,Dec-21,0.0,1,INDIVIDUAL
38575679,7200,36.0,13.507328482328484,C,C2,3 years,RENT,60000.0,Verified,Jan-21,Fully Paid,n,debt_consolidation,5.14,0,Jun-04,0,3,4,0.0,7704.45,504.45,0.0,0.0,0.0,Aug-21,6254.23,Aug-21,0.0,1,INDIVIDUAL
38575633,4000,36.0,11.99,B,B5,10+ years,RENT,33000.0,Not Verified,Jan-21,Current,n,debt_consolidation,27.09,0,Apr-03,0,9,37,2822.19,1591.42,413.61,0.0,0.0,0.0,Jan-22,132.84,Jul-21,0.0,1,INDIVIDUAL
38575361,10150,36.0,13.507328482328484,C,C5,10+ years,RENT,98000.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,11.89,0,Feb-99,0,11,37,0.0,11106.17,956.17,0.0,0.0,0.0,Sep-21,8651.95,Jan-22,0.0,1,INDIVIDUAL
38575209,4500,36.0,6.49,A,A2,< 1 year,MORTGAGE,28080.0,Not Verified,Jan-21,Current,n,credit_card,5.04,0,Jun-02,0,5,9,3042.83,1703.3,246.13,0.0,0.0,0.0,Jan-22,137.91,Jan-22,0.0,1,INDIVIDUAL
38574588,6000,36.0,10.49,B,B3,4 years,MORTGAGE,116883.0,Source Verified,Jan-21,Late (31-120 days),n,debt_consolidation,19.56,0,May-68,2,12,25,4671.36,1747.92,419.28,0.0,0.0,0.0,Oct-21,194.99,Jan-22,0.0,1,INDIVIDUAL
38574307,7000,36.0,15.99,D,D2,2 years,RENT,38800.0,Not Verified,Jan-21,Current,n,debt_consolidation,19.98,0,Oct-10,1,8,13,5025.93,2940.4,966.33,0.0,0.0,0.0,Jan-22,246.07,Jan-22,0.0,1,INDIVIDUAL
38574303,1000,36.0,9.49,B,B2,10+ years,MORTGAGE,65000.0,Not Verified,Jan-21,Current,n,debt_consolidation,8.77,0,Dec-95,0,18,31,697.61,383.31,80.92,0.0,0.0,0.0,Jan-22,32.03,Jan-22,0.0,1,INDIVIDUAL
38574299,2000,36.0,16.49,D,D3,10+ years,MORTGAGE,109000.0,Verified,Jan-21,Current,n,home_improvement,9.89,0,Jan-02,0,11,29,1439.06,845.94,285.0,0.0,0.0,0.0,Jan-22,70.8,Jan-22,0.0,1,INDIVIDUAL
38566156,6000,36.0,10.49,B,B3,4 years,RENT,52000.0,Not Verified,Jan-21,Current,n,credit_card,6.19,0,Mar-11,0,10,12,4204.84,2336.38,541.22,0.0,0.0,0.0,Jan-22,194.99,Jan-22,0.0,1,INDIVIDUAL
38566016,8000,36.0,14.31,C,C4,10+ years,RENT,38000.0,Source Verified,Jan-21,Current,n,debt_consolidation,17.85,0,Dec-97,1,10,23,5702.42,3289.2,991.62,0.0,0.0,0.0,Jan-22,274.63,Jan-22,0.0,1,INDIVIDUAL
38565929,8000,36.0,8.19,A,A5,10+ years,MORTGAGE,106000.0,Source Verified,Jan-21,Current,n,debt_consolidation,7.8,0,Feb-94,0,4,9,5547.7,3007.7,555.4,0.0,0.0,0.0,Jan-22,251.4,Jan-22,0.0,1,INDIVIDUAL
38565833,10000,36.0,12.99,C,C2,2 years,RENT,38000.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,7.02,0,Jul-07,0,5,5,0.0,10730.74,730.74,0.0,0.0,0.0,Aug-21,8716.56,Aug-21,0.0,1,INDIVIDUAL
38565816,5000,36.0,8.67,B,B1,1 year,MORTGAGE,39000.0,Not Verified,Jan-21,Fully Paid,n,home_improvement,13.42,0,Jul-03,0,8,17,0.0,5229.67,229.67,0.0,0.0,0.0,Jul-21,4440.88,Jul-21,0.0,1,INDIVIDUAL
38565796,2000,36.0,14.31,C,C4,1 year,RENT,63000.0,Verified,Jan-21,Current,n,debt_consolidation,5.09,0,Mar-02,0,4,18,1425.57,822.33,247.9,0.0,0.0,0.0,Jan-22,68.66,Jan-22,0.0,1,INDIVIDUAL
38565597,5500,36.0,6.49,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,Jan-21,Current,n,home_improvement,12.32,0,Sep-98,0,9,24,3783.9,2020.62,304.52,0.0,0.0,0.0,Jan-22,168.55,Jan-22,0.0,1,INDIVIDUAL
38565594,23550,36.0,15.59,D,D1,< 1 year,MORTGAGE,59000.0,Verified,Jan-21,Charged Off,n,debt_consolidation,28.46,0,Jan-87,0,15,36,0.0,3272.36,1162.75,0.0,0.0,0.0,May-21,823.19,Jan-22,0.0,1,INDIVIDUAL
38565317,4000,36.0,13.507328482328484,C,C5,1 year,RENT,23000.0,Source Verified,Jan-21,Current,n,debt_consolidation,8.87,0,Sep-97,1,6,20,2859.55,1660.47,520.02,0.0,0.0,0.0,Jan-22,138.65,Jan-22,0.0,1,INDIVIDUAL
38565244,8000,36.0,12.39,C,C1,3 years,RENT,44000.0,Source Verified,Jan-21,Current,n,credit_card,33.54,0,Feb-81,1,11,20,5654.45,3201.01,855.46,0.0,0.0,0.0,Jan-22,267.21,Jan-22,0.0,1,INDIVIDUAL
38565119,5000,36.0,12.99,C,C2,10+ years,RENT,27000.0,Verified,Jan-21,Current,n,debt_consolidation,6.0,0,Apr-92,1,3,6,3472.46,2080.9,553.36,0.0,0.0,0.0,Jan-22,168.45,Jan-22,0.0,1,INDIVIDUAL
38565084,4500,36.0,8.67,B,B1,10+ years,RENT,112000.0,Source Verified,Jan-21,Current,n,debt_consolidation,20.31,0,May-01,0,21,30,3127.54,1704.58,332.12,0.0,0.0,0.0,Jan-22,142.41,Jan-22,0.0,1,INDIVIDUAL
38564980,4000,36.0,14.31,C,C4,< 1 year,RENT,26000.0,Source Verified,Jan-21,Current,n,debt_consolidation,7.93,0,Apr-10,2,7,9,2851.14,1644.66,495.8,0.0,0.0,0.0,Jan-22,137.32,Jan-22,0.0,1,INDIVIDUAL
38564978,6000,36.0,10.49,B,B3,10+ years,MORTGAGE,93585.0,Not Verified,Jan-21,Current,n,credit_card,23.31,0,Aug-88,0,13,41,4204.84,2336.38,541.22,0.0,0.0,0.0,Jan-22,194.99,Jan-22,0.0,1,INDIVIDUAL
38564758,3000,36.0,10.49,B,B3,10+ years,OWN,45000.0,Source Verified,Jan-21,Current,n,debt_consolidation,28.67,0,Sep-99,0,9,19,2102.36,1166.5,268.86,0.0,0.0,0.0,Jan-22,97.5,Jan-22,0.0,1,INDIVIDUAL
38564624,5000,36.0,7.49,A,A4,3 years,MORTGAGE,130000.0,Verified,Jan-21,Fully Paid,n,credit_card,3.19,0,Sep-99,2,8,15,0.0,5258.8,258.8,0.0,0.0,0.0,Oct-21,4018.88,Oct-21,0.0,1,INDIVIDUAL
38564573,6500,36.0,13.66,C,C3,6 years,MORTGAGE,31000.0,Source Verified,Jan-21,Fully Paid,n,debt_consolidation,9.02,0,Mar-94,1,5,25,0.0,7062.12,562.12,0.0,0.0,0.0,Sep-21,5524.36,Jan-22,0.0,1,INDIVIDUAL
38564492,6400,36.0,12.39,C,C1,7 years,RENT,71000.0,Not Verified,Jan-21,Current,n,credit_card,8.71,0,Nov-98,0,7,12,4523.53,2560.83,684.36,0.0,0.0,0.0,Jan-22,213.77,Jan-22,0.0,1,INDIVIDUAL
38564478,1800,36.0,11.99,B,B5,10+ years,RENT,25000.0,Source Verified,Jan-21,Current,n,other,5.56,0,Jul-95,1,6,8,1157.98,814.97,172.95,0.0,0.0,0.0,Jan-22,59.78,Jan-22,0.0,1,INDIVIDUAL
38564312,8000,36.0,6.03,A,A1,9 years,MORTGAGE,42000.0,Not Verified,Jan-21,Current,n,credit_card,19.06,0,Feb-96,0,16,36,5491.96,2916.52,408.48,0.0,0.0,0.0,Jan-22,243.49,Jan-22,0.0,1,INDIVIDUAL
38555938,1000,36.0,17.86,D,D5,1 year,RENT,30000.0,Not Verified,Jan-21,Current,n,other,30.08,0,Apr-07,1,8,19,723.62,432.09,155.71,0.0,0.0,0.0,Jan-22,36.09,Jan-22,0.0,1,INDIVIDUAL
38555863,6000,36.0,8.19,A,A5,10+ years,RENT,95000.0,Verified,Jan-21,Current,n,medical,22.4,0,Sep-99,0,5,17,4160.78,2259.87,420.65,0.0,0.0,0.0,Jan-22,188.55,Jan-22,0.0,1,INDIVIDUAL
38555701,7100,36.0,11.44,B,B4,3 years,RENT,35000.0,Not Verified,Jan-21,Fully Paid,n,debt_consolidation,13.2,0,Jun-05,1,11,26,0.0,7671.0,571.0,0.0,0.0,0.0,Oct-21,5804.07,Jan-22,0.0,1,INDIVIDUAL
38555480,3500,36.0,8.67,B,B1,10+ years,OWN,100000.0,Not Verified,Jan-21,Current,n,debt_consolidation,25.84,0,May-00,1,14,33,2432.45,1325.87,258.32,0.0,0.0,0.0,Jan-22,110.77,Jan-22,0.0,1,INDIVIDUAL
38555429,4625,36.0,13.66,C,C3,< 1 year,RENT,45000.0,Not Verified,Jan-21,Current,n,credit_card,10.72,0,May-02,0,4,19,3287.36,1880.7,543.06,0.0,0.0,0.0,Jan-22,157.31,Jan-22,0.0,1,INDIVIDUAL
38555256,3400,36.0,8.67,B,B1,10+ years,RENT,67000.0,Not Verified,Jan-21,Current,n,debt_consolidation,21.31,0,Jul-00,1,6,10,2363.02,1287.92,250.94,0.0,0.0,0.0,Jan-22,107.6,Jan-22,0.0,1,INDIVIDUAL
38555132,8500,36.0,12.39,C,C1,2 years,RENT,37000.0,Not Verified,Jan-21,Current,n,credit_card,18.52,0,Jun-98,1,18,43,5803.43,3594.15,897.58,0.0,0.0,0.0,Jan-22,300.0,Jan-22,0.0,1,INDIVIDUAL
38555097,6000,36.0,13.507328482328484,A,A5,10+ years,MORTGAGE,100000.0,Source Verified,Jan-21,Current,n,debt_consolidation,6.5,0,Oct-86,0,6,35,4160.78,2259.87,420.65,0.0,0.0,0.0,Jan-22,188.55,Jan-22,0.0,1,INDIVIDUAL
38554989,3000,36.0,12.39,C,C1,10+ years,RENT,35000.0,Verified,Jan-21,Fully Paid,n,credit_card,30.76,0,Aug-88,1,16,39,0.0,3295.62,295.62,0.0,0.0,0.0,Nov-21,2388.11,Jan-22,0.0,1,INDIVIDUAL
38554987,10000,36.0,15.99,D,D2,10+ years,RENT,52000.0,Source Verified,Jan-21,Charged Off,n,other,37.03,0,Jan-95,2,22,37,0.0,2120.61,766.53,0.0,0.0,0.0,Jul-21,363.36,Jan-22,0.0,1,INDIVIDUAL
38554929,5000,36.0,11.99,B,B5,4 years,RENT,30500.0,Not Verified,Jan-21,Current,n,debt_consolidation,29.28,0,May-85,1,10,36,3527.74,1989.27,517.01,0.0,0.0,0.0,Jan-22,166.05,Jan-22,0.0,1,INDIVIDUAL
38554863,5000,36.0,13.507328482328484,C,C2,5 years,RENT,80000.0,Source Verified,Jan-21,Current,n,other,21.75,0,Oct-99,0,9,16,3543.4,2017.79,561.19,0.0,0.0,0.0,Jan-22,168.45,Jan-22,0.0,1,INDIVIDUAL
38554776,8500,36.0,13.507328482328484,B,B4,9 years,OWN,24732.0,Verified,Jan-21,Current,n,credit_card,10.04,0,Feb-09,0,4,8,5982.39,3355.32,837.71,0.0,0.0,0.0,Jan-22,280.06,Jan-22,0.0,1,INDIVIDUAL
